5.5732,3.9315
0.93583,2.6993
-0.097765,-0.90613
182.39,196.75
0.38689,-0.27072
-0.98052,-0.76066
-5.1275,-4.4078
457.48,504.19
0.00054607,-0.0004054
0.0020029,0.0017429
-0.00066545,-0.00046831
